"ShipName","ShipAddress","ShipCity","ShipRegion","ShipPostalCode","ShipCountry","CustomerID","Customers_CompanyName","Address","City","Region","PostalCode","Country","Salesperson","OrderID","OrderDate","RequiredDate","ShippedDate","Shippers_CompanyName","ProductID","ProductName","UnitPrice","Quantity","Discount","ExtendedPrice","Freight"
"城元株式会社","多賀城市笠神 3-2-X","多賀城市",,"985-0831","宮城県","15","城元株式会社","大田区大森東 1-35-X","大田区",,"143-0012","東京都","松沢 彩子",10488,1995/4/27,1995/5/25,1995/4/14,"トマト",52,"うす味ウインナー",400,40,0.00,16000,5
"山門屋","中野区大和町 2-41-XX","中野区l",,"165-0034","東京都","36","山門屋","鹿児島市宇宿 2-14-X","鹿児島市",,"890-0073","鹿児島県","古田 哲也",10490,1995/5/1,1995/5/29,1995/4/19,"トマト",52,"うす味ウインナー",150,10,0.00,1500,210
"洋風居酒屋けい・えっくす","鹿児島市宇宿町 2655-XX","鹿児島市",,"890-0074","鹿児島県","27","洋風居酒屋けい・えっくす","伊丹市池尻 5-XX","伊丹市",,"664-0027","兵庫県","木下 和明",10495,1995/5/4,1995/6/1,1995/4/25,"ペンギン",52,"うす味ウインナー",0,1,0.00,0,5
"自然食なちゅらる","福岡市博多区東平尾 2-10-XX","福岡市",,"816-0053","福岡県","23","自然食なちゅらる","仙台市宮城野区古宮 4-X","仙台市",,"983-0000","宮城県","木下 和明",10505,1995/5/15,1995/6/12,1995/4/28,"ペンギン",52,"うす味ウインナー",100,10,0.00,1000,7
"東海道スーパー","習志野市津田沼 2-6-XX","習志野市",,"275-0016","千葉県","10","東海道スーパー","那覇市繁多川 1-21-XX","那覇市",,"902-0071","沖縄県","古田 哲也",10513,1995/5/23,1995/7/4,1995/5/12,"アカネコ",52,"うす味ウインナー",100,5000,0.00,500000,106
"割烹ふじい","富山市朝菜町 2-702-XX","富山市",,"939-8066","富山県","3","割烹ふじい","福岡市博多区東平尾 2-10-XX","福岡市","博多区","816-0053","福岡県","正門 恵子",10517,1995/5/25,1995/6/22,1995/5/17,"ペンギン",52,"うす味ウインナー",250,1,0.00,250,32
"城元株式会社","大館市釈迦内字館 30-XX","大館市","釈迦内字館","017-0012","宮城県","15","城元株式会社","大田区大森東 1-35-X","大田区",,"143-0012","東京都","木下 和明",10540,1995/6/19,1995/7/17,1995/5/30,"ペンギン",52,"うす味ウインナー",200,10,0.00,2000,1008
"屋台すまいる","広島市西区観音新町 1-16-X","広島市",,"733-0036","大阪府","19","屋台すまいる","大館市釈迦内字館 30-XX","大館市",,"017-0012","秋田県","田中 秀樹",10544,1995/6/21,1995/7/19,1995/6/2,"アカネコ",52,"うす味ウインナー",200,100,0.00,20000,25
"割烹ふじい","那覇市繁多川 1-21-XX","那覇市",,"902-0071","富山県","3","割烹ふじい","福岡市博多区東平尾 2-10-XX","福岡市","博多区","816-0053","福岡県","松沢 彩子",10545,1995/6/22,1995/7/20,1995/6/6,"トマト",52,"うす味ウインナー",0,1,0.00,0,12
"大宮ユニオン","逗子市山の根 3-15-XX","逗子市",,"249-0002","埼玉県","38","大宮ユニオン","横浜市南区大岡 1-44-X","横浜市",,"232-0061","神奈川県","古田 哲也",10550,1995/6/28,1995/7/26,1995/6/7,"ペンギン",52,"うす味ウインナー",150,10,0.00,1500,4
"葉薄ふぁん","吹田市竹見台 2-X","吹田市",,"565-0863","大阪府","18","葉薄ふぁん","習志野市津田沼 2-6-XX","習志野市",,"275-0016","千葉県","木下 和明",10256,1994/8/15,1994/9/12,1994/8/17,"トマト",53,"ベターローストハム",26,15,0.00,393,14
"コンビニエンス北風","横浜市南区大岡 1-44-X","横浜市",,"232-0061","神奈川県","32","コンビニエンス北風","春日井市味美白山町 1-9-X","春日井市",,"486-0969","愛知県","松沢 彩子",10279,1994/9/13,1994/10/11,1994/9/16,"トマト",53,"ベターローストハム",250,250,0.00,62500,26
"洋風居酒屋けい・えっくす","鹿児島市宇宿町 2655-XX","鹿児島市",,"890-0074","鹿児島県","27","洋風居酒屋けい・えっくす","伊丹市池尻 5-XX","伊丹市",,"664-0027","兵庫県","森上 偉久馬",10295,1994/10/3,1994/10/31,1994/10/12,"トマト",53,"ベターローストハム",0,1,0.00,0,1
"葉薄ふぁん","吹田市竹見台 2-X","吹田市",,"565-0863","大阪府","18","葉薄ふぁん","習志野市津田沼 2-6-XX","習志野市",,"275-0016","千葉県","木下 和明",10410,1995/2/10,1995/3/10,1995/2/10,"ペンギン",53,"ベターローストハム",0,1,0.00,0,2
"甘味喫茶ダイ","逗子市山の根 3-15-XX","逗子市山","山の根","249-0002","神奈川県","43","甘味喫茶ダイ","草加市吉町 3-4-X","草加市",,"340-0017","埼玉県","古田 哲也",10428,1995/2/28,1995/3/28,1995/2/24,"アカネコ",53,"ベターローストハム",300,50,0.00,15000,11
"山門屋","中野区大和町 2-41-XX","中野区",,"165-0034","東京都","36","山門屋","鹿児島市宇宿 2-14-X","鹿児島市",,"890-0073","鹿児島県","田中 秀樹",10454,1995/3/24,1995/4/21,1995/3/31,"ペンギン",53,"ベターローストハム",300,50,0.00,15000,3
"蓬莱堂","世田谷区給田 3-31-X","世田谷区",,"157-0064","東京都","44","蓬莱堂","野田市日之出町 27-XX","野田市",,"270-0234","千葉県","高橋 真紀",10475,1995/4/14,1995/5/12,1995/4/3,"アカネコ",53,"ベターローストハム",250,5,0.00,1250,69
"雪花ガーデン","札幌市豊平区中の島一条2丁目 4-XX","札幌市",,"062-0921","北海道","14","雪花ガーデン","板野郡藍住町住吉 5-XXX","板野郡",,"771-1264","徳島県","正門 恵子",10482,1995/4/21,1995/5/19,1995/4/14,"ペンギン",53,"ベターローストハム",250,30,0.00,7500,7
"山門屋","中野区大和町 2-41-XX","中野区",,"165-0034","東京都","36","山門屋","鹿児島市宇宿 2-14-X","鹿児島市",,"890-0073","鹿児島県","東海 誠一",10510,1995/5/19,1995/6/16,1995/5/12,"ペンギン",53,"ベターローストハム",250,1,0.00,250,368
"割烹ふじい","富山市朝菜町 2-702-XX","富山市",,"939-8066","富山県","3","割烹ふじい","福岡市博多区東平尾 2-10-XX","福岡市","博多区","816-0053","福岡県","正門 恵子",10517,1995/5/25,1995/6/22,1995/5/17,"ペンギン",53,"ベターローストハム",400,1,0.00,400,32
"夷そば","志木市幸町 1-8-40-XXXX","志木市",,"353-0005","鹿児島県","30","夷そば","西春日井郡豊山町豊場新田 17-X","西春日井郡",,"480-0202","愛知県","正門 恵子",10537,1995/6/14,1995/6/28,1995/6/16,"アカネコ",53,"ベターローストハム",300,10,0.00,3000,79
"海鮮料理くじら","津市一身田中野 19-X","津市",,"514-0112","三重県","4","海鮮料理くじら","成田市加良部 5-3-X","千葉県",,"286-0036","千葉県","高橋 真紀",10538,1995/6/15,1995/7/13,1995/6/23,"ペンギン",53,"ベターローストハム",0,1,0.00,0,5
"食所あんどう","習志野市津田沼 2-6-XX","習志野市",,"275-0016","福岡県","22","食所あんどう","多賀城市笠神 3-2-X","多賀城市",,"985-0831","宮城県","田中 秀樹",10554,1995/6/30,1995/7/28,1995/6/19,"ペンギン",53,"ベターローストハム",250,4,0.00,1000,121
"小町ストアー","大館市釈迦内字館 30-XX","大館市",,"017-0012","秋田県","11","小町ストアー","富山市朝菜町 2-702-XX","富山市",,"939-8066","富山県","松沢 彩子",10278,1994/9/12,1994/10/10,1994/9/13,"トマト",54,"ベタープレスハム",250,700,0.00,175000,93
"月野株式会社","仙台市太白区人来田 3-15-XX","仙台市",,"982-0222","宮城県","17","月野株式会社","長野市大豆島 1798-X","長野市",,"381-0022","長野県","高橋 真紀",10323,1994/11/7,1994/12/5,1994/11/11,"アカネコ",54,"ベタープレスハム",0,1,0.00,0,5
"屋台すまいる","池田市伏尾台 2-9-X","池田市",,"563-0017","大阪府","19","屋台すまいる","大館市釈迦内字館 30-XX","大館市",,"017-0012","秋田県","古田 哲也",10335,1994/11/22,1994/12/20,1994/11/28,"トマト",54,"ベタープレスハム",400,40,0.00,16000,42
"温泉レストラン","吾妻郡草津町 462-XX","吾妻郡",,"377-1700","群馬県","8","温泉レストラン","牛久市下根町 1504-XX","牛久市",,"300-1203","茨城県","古田 哲也",10353,1994/12/14,1995/1/11,1994/12/9,"ペンギン",54,"ベタープレスハム",0,1,0.00,0,361
"寿ストアー","大田区大森東 1-35-X","大田区","大森東","143-0012","東京都","7","寿ストアー","練馬区東大泉 1-26-31-XXX","練馬区","大泉","178-0063","東京都","正門 恵子",10377,1995/1/9,1995/2/6,1995/1/9,"ペンギン",54,"ベタープレスハム",0,1,0.00,0,22
"宮株式会社","仙台市宮城野区古宮 4-X","仙台市",,"983-0000","宮城県","16","宮株式会社","吾妻郡草津町 462-XX","吾妻郡","豆島","377-1700","群馬県","明山 典央",10397,1995/1/27,1995/2/24,1995/1/24,"アカネコ",54,"ベタープレスハム",0,1,0.00,0,60
"甘味喫茶ダイ","逗子市山の根 3-15-XX","逗子市山","山の根","249-0002","神奈川県","43","甘味喫茶ダイ","草加市吉町 3-4-X","草加市",,"340-0017","埼玉県","古田 哲也",10428,1995/2/28,1995/3/28,1995/2/24,"アカネコ",54,"ベタープレスハム",250,50,0.00,12500,11
"雪花ガーデン","札幌市豊平区中の島一条2丁目 4-XX","札幌市",,"062-0921","北海道","14","雪花ガーデン","板野郡藍住町住吉 5-XXX","板野郡",,"771-1264","徳島県","正門 恵子",10482,1995/4/21,1995/5/19,1995/4/14,"ペンギン",54,"ベタープレスハム",300,30,0.00,9000,7
"洋風居酒屋けい・えっくす","鹿児島市宇宿町 2655-XX","鹿児島市","宇宿町","890-0074","鹿児島県","27","洋風居酒屋けい・えっくす","伊丹市池尻 5-XX","伊丹市",,"664-0027","兵庫県","木下 和明",10484,1995/4/24,1995/5/22,1995/4/13,"ペンギン",54,"ベタープレスハム",250,1,0.00,250,7
"酒蔵でん","板野郡藍住町住吉 5-XXX","板野郡",,"771-1264","徳島県","6","酒蔵でん","志木市幸町 1-8-40-XXXX","志木市",,"353-0005","埼玉県","田中 秀樹",10493,1995/5/3,1995/5/31,1995/5/5,"ペンギン",54,"ベタープレスハム",250,50,0.00,12500,11
"パーラーえんとつ","練馬区東大泉 1-26-31-XXX","練馬区",,"178-0063","東京都","49","パーラーえんとつ","世田谷区給田 3-31-X","世田谷区","世田谷区","157-0064","東京都","古田 哲也",10497,1995/5/5,1995/6/2,1995/4/21,"アカネコ",54,"ベタープレスハム",0,1,0.00,0,36
"惣菜びみ","西春日井郡豊山町豊場新田 17-X","西春日井郡",,"480-0202","愛知県","24","惣菜びみ","仙台市太白区人来田 3-15-XX","仙台市","太白区","982-0222","宮城県","田中 秀樹",10509,1995/5/18,1995/6/15,1995/5/9,"アカネコ",54,"ベタープレスハム",400,1,0.00,400,0
"割烹ふじい","富山市朝菜町 2-702-XX","富山市",,"939-8066","富山県","3","割烹ふじい","福岡市博多区東平尾 2-10-XX","福岡市","博多区","816-0053","福岡県","正門 恵子",10517,1995/5/25,1995/6/22,1995/5/17,"ペンギン",54,"ベタープレスハム",400,1,0.00,400,32
"高原亭","仙台市太白区人来田 3-15-XX","仙台市",,"982-0222","茨城県","50","高原亭","横浜市旭区左近山 3-18-XXX","横浜市","旭区","241-0831","神奈川県","東海 誠一",10528,1995/6/6,1995/6/20,1995/5/23,"トマト",54,"ベタープレスハム",0,1,0.00,0,3
"夷そば","志木市幸町 1-8-40-XXXX","志木市",,"353-0005","鹿児島県","30","夷そば","西春日井郡豊山町豊場新田 17-X","西春日井郡",,"480-0202","愛知県","正門 恵子",10537,1995/6/14,1995/6/28,1995/6/16,"アカネコ",54,"ベタープレスハム",250,5,0.00,1250,79
"大和マーケット","札幌市手稲区前田 4-9-3-XX","札幌市",,"006-0814","長野県","9","大和マーケット","横浜市中区千代崎町1-3-5","横浜市","中区","231-0864","神奈川県","正門 恵子",10546,1995/6/23,1995/7/21,1995/6/30,"ペンギン",54,"ベタープレスハム",0,1,0.00,0,195
"洋食ちくさ","名古屋市瑞穂区中根町 5-4-X","名古屋市",,"467-0055","愛知県","25","洋食ちくさ","吹田市竹見台 2-X","吹田市",,"565-0863","大阪府","明山 典央",10254,1994/8/11,1994/9/8,1994/8/23,"トマト",55,"ベター生ハム",19,21,0.15,343,23
"コンビニエンス北風","横浜市南区大岡 1-44-X","横浜市",,"232-0061","神奈川県","32","コンビニエンス北風","春日井市味美白山町 1-9-X","春日井市",,"486-0969","愛知県","松沢 彩子",10279,1994/9/13,1994/10/11,1994/9/16,"トマト",55,"ベター生ハム",250,250,0.00,62500,26
"屋台すまいる","池田市伏尾台 2-9-X","池田市",,"563-0017","大阪府","19","屋台すまいる","大館市釈迦内字館 30-XX","大館市",,"017-0012","秋田県","古田 哲也",10335,1994/11/22,1994/12/20,1994/11/28,"トマト",55,"ベター生ハム",250,40,0.00,10000,42
"びしゃもんや","成田市台方 XXX","成田市",,"286-0003","千葉県","31","びしゃもんや","名古屋市瑞穂区中根町 5-4-X","名古屋市","中根町","467-0055","愛知県","東海 誠一",10350,1994/12/12,1995/1/9,1994/12/7,"トマト",55,"ベター生ハム",360,5,0.00,1800,64
"甘味喫茶ダイ","逗子市山の根 3-15-XX","逗子市山","山の根","249-0002","神奈川県","43","甘味喫茶ダイ","草加市吉町 3-4-X","草加市",,"340-0017","埼玉県","古田 哲也",10428,1995/2/28,1995/3/28,1995/2/24,"アカネコ",55,"ベター生ハム",150,50,0.00,7500,11
"ポム・ド・テール","川越市熊野町 12-2-XXX","川越市",,"350-1146","埼玉県","41","ポム・ド・テール","中野区大和町 2-41-XX","川崎市",,"165-0034","東京都","木下 和明",10438,1995/3/9,1995/4/6,1995/4/3,"トマト",55,"ベター生ハム",100,1,0.00,100,8
"小町ストアー","大館市釈迦内字館 30-XX","大館市",,"017-0012","秋田県","11","小町ストアー","富山市朝菜町 2-702-XX","富山市",,"939-8066","富山県","森上 偉久馬",10478,1995/4/18,1995/5/2,1995/4/3,"ペンギン",55,"ベター生ハム",300,10,0.00,3000,5
"割烹ふじい","富山市朝菜町 2-702-XX","富山市",,"939-8066","富山県","3","割烹ふじい","福岡市博多区東平尾 2-10-XX","福岡市","博多区","816-0053","福岡県","正門 恵子",10517,1995/5/25,1995/6/22,1995/5/17,"ペンギン",55,"ベター生ハム",400,1,0.00,400,32
"夷そば","志木市幸町 1-8-40-XXXX","志木市",,"353-0005","鹿児島県","30","夷そば","西春日井郡豊山町豊場新田 17-X","西春日井郡",,"480-0202","愛知県","正門 恵子",10537,1995/6/14,1995/6/28,1995/6/16,"アカネコ",55,"ベター生ハム",350,15,0.00,5250,79
"屋台すまいる","広島市西区観音新町 1-16-X","広島市",,"733-0036","大阪府","19","屋台すまいる","大館市釈迦内字館 30-XX","大館市",,"017-0012","秋田県","田中 秀樹",10544,1995/6/21,1995/7/19,1995/6/2,"アカネコ",55,"ベター生ハム",240,100,0.00,24000,25
"商店せんしょう","伊丹市池尻 5-XX","伊丹市",,"664-0027","兵庫県","20","商店せんしょう","札幌市手稲区前田 4-9-3-XX","札幌市","手稲区前田","006-0814","北海道","松沢 彩子",10262,1994/8/22,1994/9/19,1994/8/25,"ペンギン",56,"特製サラミ",30,2,0.00,61,48
"蓬莱堂","世田谷区給田 3-31-X","世田谷",,"157-0064","東京都","44","蓬莱堂","野田市日之出町 27-XX","野田市",,"270-0234","千葉県","正門 恵子",10351,1994/12/12,1995/1/9,1994/12/6,"アカネコ",56,"特製サラミ",0,1,0.00,0,162
"宮株式会社","仙台市宮城野区古宮 4-X","仙台市",,"983-0000","宮城県","16","宮株式会社","吾妻郡草津町 462-XX","吾妻郡","豆島","377-1700","群馬県","東海 誠一",10356,1994/12/19,1995/1/16,1994/12/16,"トマト",56,"特製サラミ",0,1,0.00,0,37
"コンビニエンス北風","横浜市南区大岡 1-44-X","横浜市",,"232-0061","神奈川県","32","コンビニエンス北風","春日井市味美白山町 1-9-X","春日井市",,"486-0969","愛知県","松沢 彩子",10366,1994/12/29,1995/2/9,1994/12/27,"トマト",56,"特製サラミ",450,10,0.00,4500,10
"高原亭","牛久市下根町 1504-XX","牛久市","下根町","300-1203","茨城県","50","高原亭","横浜市旭区左近山 3-18-XXX","横浜市","旭区","241-0831","神奈川県","田中 秀樹",10430,1995/3/2,1995/3/16,1995/3/2,"アカネコ",56,"特製サラミ",500,1,0.00,500,459
"喫茶たいむましん","佐賀市長瀬町 23-XX","佐賀市",,"840-0853","佐賀県","1","喫茶たいむましん","佐賀市長瀬町 23-XX","佐賀市",,"840-0853","佐賀県","高橋 真紀",10506,1995/5/16,1995/6/13,1995/5/3,"トマト",56,"特製サラミ",200,50,0.50,5000,21
